User ID,Order ID,Order Status,Merchant,subtotal,tax,fees,promotion,order datetime,delivery datetime,Cancellation reason,NPS,Commission Rate,Is Split Order,Is Manual Reload,Delivery Attempts,Num Items
N7NPR,N0TM4PGW,Successful,Kindle & Cane,17.33,1.0,2.6,3.47,2023-03-09 18:51:00,2023-03-09 19:11:12.802627914,,10,0.17,False,False,1,2
4U44Q,ZGUS8P6W,Cancelled by Merchant,The Willow Snug,27.73,1.59,9.15,0.0,2023-03-09 19:05:00,2023-03-09 19:38:26.109488250,Item Out of Stock,7,0.2,False,False,1,1
SILN3,9SH7N1BQ,Cancelled by Merchant,The Willow Snug,16.34,0.94,7.44,0.0,2023-03-09 19:06:00,2023-03-09 19:49:34.302549270,Fulfillment Failure,7,0.2,False,False,1,1
0LTHY,BAT1T4X6,Cancelled by Merchant,Sage & Stone,11.32,0.65,6.69,0.0,2023-03-09 19:06:00,2023-03-09 19:17:39.174669984,Item Out of Stock,8,0.2,False,False,1,2
QTQV8,3QFTQ973,Successful,Crust,8.65,0.5,6.29,0.0,2023-03-09 19:09:00,2023-03-09 19:23:09.334040142,,10,0.2,False,False,1,1
6E7GA,TFBGNPQ4,Successful,Sage & Stone,9.07,0.52,1.36,0.0,2023-03-09 19:11:00,2023-03-09 19:31:49.686094044,,8,0.2,False,False,3,1
D0GJY,1KI8RVJF,Cancelled by Merchant,The Gilded Root,64.05,3.68,12.6,0.0,2023-03-09 19:12:00,2023-03-09 19:22:30.000000000,Weather Downtime,9,0.2,False,False,1,6
U2GYI,9DE6JSXD,Cancelled by Zipline,Thistle & Thread,19.16,1.1,4.86,0.0,2023-03-09 19:12:00,2023-03-09 19:49:31.070132676,Item Out of Stock,7,0.2,True,True,1,2
2I5P7,QHNVOXWC,Successful,Marrow,13.92,0.8,2.09,0.0,2023-03-09 19:15:00,2023-03-09 19:41:08.373482051,,6,0.2,False,False,2,1
DQLQ1,4UQM19IW,Successful,Kindle & Cane,16.81,0.97,4.51,5.0,2023-03-09 19:17:00,2023-03-09 19:27:16.077902214,,8,0.17,False,False,1,1
YCZU8,24BEYAM4,Successful,Marrow,22.89,1.32,5.42,0.0,2023-03-09 19:19:00,2023-03-09 20:01:37.320673512,,8,0.2,False,False,1,2
DTTNI,9B0JR9N7,Successful,Fork in the Road,21.59,1.24,5.23,0.0,2023-03-09 19:20:00,2023-03-09 19:37:12.926992206,,8,0.17,True,False,1,3
YATYE,F92P2FAG,Successful,Kindle & Cane,22.9,1.32,5.42,5.0,2023-03-09 19:21:00,2023-03-09 19:32:27.873476892,,9,0.17,False,False,1,2
QMPD7,8V2WV3DY,Successful,Crust,8.79,0.51,6.31,0.0,2023-03-09 19:24:00,2023-03-09 19:50:23.288677818,,9,0.2,False,False,1,1
T0OTG,8CE74381,Successful,Sage & Stone,7.88,0.45,6.17,0.0,2023-03-09 19:25:00,2023-03-09 19:32:00.000000000,,9,0.2,False,False,1,1
I37ZC,0K9L1BSL,Successful,The Copper Kettle,16.72,0.96,2.51,0.0,2023-03-09 19:27:00,2023-03-09 19:47:16.977444935,,9,0.12,False,False,1,1
QHCG7,2FKNVZDD,Successful,Obsidian Kitchen,46.75,2.69,10.0,0.0,2023-03-09 19:28:00,2023-03-09 19:59:39.757141206,,7,0.17,False,False,1,3
51O0L,4I72S31T,Successful,Brine,19.81,1.14,4.96,0.0,2023-03-09 19:28:00,2023-03-09 19:38:50.579248080,,10,0.2,False,False,1,2
AHM9U,8E9K7FW0,Successful,Marrow,15.26,0.88,4.28,0.0,2023-03-09 19:29:00,2023-03-09 19:41:59.699259252,,6,0.2,False,False,1,1
X717H,4XG8I41R,Successful,Brine,24.26,1.39,5.63,0.0,2023-03-09 19:33:00,2023-03-09 19:53:19.185247326,,8,0.2,False,False,1,1
9C81D,G51UL2WD,Successful,Thistle & Thread,11.03,0.63,6.64,5.0,2023-03-09 19:36:00,2023-03-09 19:47:43.426747122,,9,0.2,False,True,1,2
S0KB6,UE9JQADK,Successful,The Gilded Root,45.49,2.62,6.82,0.0,2023-03-09 19:45:00,2023-03-09 21:00:54.420258528,,4,0.2,False,False,1,5
XT54F,A7DUQI8U,Successful,Thistle & Thread,19.21,1.1,4.87,0.0,2023-03-09 19:51:00,2023-03-09 20:09:55.423949580,,4,0.2,False,True,1,2
24EQK,46NZ9GS9,Successful,Obsidian Kitchen,45.25,2.6,9.78,0.0,2023-03-09 20:01:00,2023-03-09 20:15:55.289935320,,10,0.17,False,False,1,4
CY2C1,2G0E7H4N,Successful,Hearthstone House,53.36,3.07,8.0,0.0,2023-03-09 20:03:00,2023-03-09 20:24:20.567612844,,7,0.17,False,False,1,5
WL970,B3MK8TEW,Successful,Obsidian Kitchen,45.82,2.63,6.87,9.16,2023-03-09 20:13:00,2023-03-09 20:20:00.000000000,,8,0.17,False,False,1,5
K9QM3,WIT4PWO8,Successful,The Willow Snug,28.57,1.64,9.28,0.0,2023-03-09 20:30:00,2023-03-09 20:55:24.858568404,,7,0.2,False,False,1,3
PW5D3,ZGUQRS9Y,Successful,Fork in the Road,13.64,0.78,4.04,0.0,2023-03-09 20:32:00,2023-03-09 21:00:46.872530148,,8,0.12,True,False,1,1
SYWDR,E0NEDHNN,Successful,Fork in the Road,22.38,1.29,5.35,4.48,2023-03-09 20:36:00,2023-03-09 20:51:47.458958814,,8,0.17,False,False,1,3
D4HQF,Q25YWTK8,Successful,Marrow,19.05,1.1,4.85,0.0,2023-03-09 20:37:00,2023-03-09 20:50:53.678494782,,5,0.2,False,False,1,2
PYA2O,BRU2QLC6,Successful,Crust,10.19,0.59,1.53,0.0,2023-03-09 20:41:00,2023-03-09 20:54:14.131983630,,8,0.2,False,False,2,1
1U24Z,AFB7CQFA,Successful,Aura & Ash,10.2,0.59,1.53,0.0,2023-03-09 20:43:00,2023-03-09 20:50:00.000000000,,7,0.2,False,False,1,1
G167D,X1YFH1HD,Successful,Sage & Stone,11.84,0.68,6.77,2.37,2023-03-09 20:44:00,2023-03-09 20:58:13.115971818,,7,0.2,True,False,1,1
O091C,3XFLKCG6,Successful,Brine,21.77,1.25,5.26,0.0,2023-03-09 20:45:00,2023-03-09 21:13:38.827113852,,6,0.12,False,True,1,1
6WUUM,L12Z4YJD,Cancelled by Merchant,Aura & Ash,8.16,0.47,3.21,0.0,2023-03-09 20:55:00,2023-03-09 21:07:02.105068056,Service Downtime,9,0.2,False,False,1,1
VWY8U,NNPPVQLY,Cancelled by Merchant,The Gilded Root,66.68,3.83,12.99,0.0,2023-03-09 20:55:00,2023-03-09 21:29:59.381289810,Weather Downtime,6,0.2,True,False,1,6
IXZAR,JPM9QE90,Successful,Marrow,22.51,1.29,5.37,0.0,2023-03-09 20:58:00,2023-03-09 21:09:45.324515424,,4,0.2,False,False,1,1
Z8Q4V,MZ2ESTYZ,Successful,Marrow,25.55,1.47,5.82,5.0,2023-03-09 21:02:00,2023-03-09 22:05:07.665357420,,3,0.2,False,False,1,2
5NQJQ,W7RPP9CW,Successful,Sage & Stone,10.1,0.58,6.51,0.0,2023-03-09 21:25:00,2023-03-09 21:53:57.154327140,,7,0.2,False,False,1,1
7SDWY,2DZ2LWZU,Successful,Noodle Theory,66.99,3.85,12.04,0.0,2023-03-09 21:28:00,2023-03-09 21:47:17.160160242,,6,0.17,False,False,1,5
A8T49,UDSQNCUY,Successful,Kindle & Cane,9.11,0.52,3.36,0.0,2023-03-09 21:29:00,2023-03-09 21:37:29.188328640,,10,0.17,False,False,1,1
K7YSW,JL73YWZ3,Successful,Kindle & Cane,18.06,1.04,4.7,0.0,2023-03-09 21:36:00,2023-03-09 21:48:45.305851572,,8,0.17,False,False,1,2
Q46GA,8TEYSL5H,Successful,Vellum,24.52,1.41,5.67,0.0,2023-03-09 21:39:00,2023-03-09 21:57:56.074165704,,9,0.17,False,False,1,3
U777L,6GFQTG7H,Successful,Marrow,22.81,1.31,3.42,0.0,2023-03-09 21:41:00,2023-03-09 22:23:27.363525984,,2,0.2,False,False,1,1
XL39D,TY6ZLI8W,Successful,Vellum,25.56,1.47,3.83,0.0,2023-03-09 21:56:00,2023-03-09 22:03:00.000000000,,10,0.17,False,False,2,2
UEUGW,Y6X6VTW7,Successful,Salt & Spectacle,65.73,3.78,11.85,0.0,2023-03-10 08:03:00,2023-03-10 08:33:02.788084038,,5,0.2,False,False,1,5
DPMPC,MTHQWBOS,Successful,Thistle & Thread,23.15,1.33,3.47,0.0,2023-03-10 08:03:00,2023-03-10 08:21:41.898577656,,7,0.12,False,False,1,3
3HTNC,4YRTU7EG,Successful,Hearthstone House,8.79,0.51,1.32,0.0,2023-03-10 08:10:00,2023-03-10 08:19:11.494496028,,8,0.12,True,False,1,1
FQJYY,ZN4KSOVM,Successful,Sage & Stone,10.48,0.6,6.56,0.0,2023-03-10 08:13:00,2023-03-10 08:20:00.000000000,,10,0.2,False,False,1,1
RZCV3,DWP1I1FG,Successful,Thistle & Thread,19.14,1.1,2.87,3.83,2023-03-10 08:17:00,2023-03-10 08:34:36.885841488,,8,0.12,False,False,1,1
HHCAS,MC25F1YU,Successful,Zest,10.23,0.59,6.52,0.0,2023-03-10 08:24:00,2023-03-10 08:42:21.347619360,,7,0.12,False,False,1,1
2WSPO,M07CWXJB,Successful,Vellum,34.5,1.98,7.17,0.0,2023-03-10 08:25:00,2023-03-10 08:37:05.010839706,,7,0.17,False,False,1,3
3ZSG9,RFGXJ607,Successful,Kindle & Cane,18.7,1.08,4.79,0.0,2023-03-10 08:34:00,2023-03-10 08:59:56.801701956,,9,0.17,False,False,1,1
FQJYY,BQHSH4SZ,Successful,Hearthstone House,36.78,2.11,8.51,0.0,2023-03-10 08:37:00,2023-03-10 09:22:27.949808532,,7,0.17,True,False,1,3
VHOTQ,1M045V7W,Successful,Zest,11.19,0.64,1.68,0.0,2023-03-10 08:46:00,2023-03-10 08:59:28.035310572,,8,0.12,False,False,1,2
8T63J,BBL1PDBZ,Successful,Thistle & Thread,24.29,1.4,3.64,0.0,2023-03-10 08:53:00,2023-03-10 09:04:19.268265492,,7,0.12,False,False,1,2
8I9AK,M363EY89,Successful,Fork in the Road,13.2,0.76,6.97,0.0,2023-03-10 08:59:00,2023-03-10 09:37:47.969086122,,8,0.12,True,False,1,2
BD4W1,9KYTEKN2,Successful,Thistle & Thread,19.85,1.14,7.97,0.0,2023-03-10 09:01:00,2023-03-10 09:15:43.595069586,,9,0.12,False,False,1,1
76O8Q,GGP3LZI2,Successful,Zest,8.14,0.47,6.21,5.0,2023-03-10 09:14:00,2023-03-10 09:36:51.966081498,,8,0.12,False,False,1,1
L3SOJ,34WQTHAF,Successful,Zest,12.25,0.7,6.83,2.45,2023-03-10 09:16:00,2023-03-10 09:28:08.305357457,,7,0.12,False,False,1,2
PYI46,T1IHJU2R,Successful,The Copper Kettle,24.73,1.42,5.7,0.0,2023-03-10 09:20:00,2023-03-10 09:49:04.976241474,,9,0.12,False,False,1,3
93ACZ,IE39ZVYE,Successful,Salt & Spectacle,46.09,2.65,6.91,0.0,2023-03-10 09:28:00,2023-03-10 09:36:49.587777978,,9,0.2,False,False,1,3
CRN3T,FQGDM1IY,Successful,Zest,7.37,0.42,6.1,0.0,2023-03-10 09:31:00,2023-03-10 09:48:40.910333844,,9,0.12,False,False,1,1
8P0TV,JH1X8JXC,Successful,Thistle & Thread,20.98,1.21,3.15,0.0,2023-03-10 09:34:00,2023-03-10 09:53:04.039400478,,8,0.12,False,False,1,3
VG3KK,UX1Q4QVT,Cancelled by Merchant,The Copper Kettle,15.56,0.89,2.33,0.0,2023-03-10 09:38:00,2023-03-10 09:53:00.603546024,Service Downtime,10,0.12,False,False,1,1
0UT5J,CKOHELH9,Successful,Hearthstone House,23.43,1.35,8.5,4.69,2023-03-10 09:40:00,2023-03-10 09:57:56.681589642,,5,0.2,True,False,1,2
PMEXJ,ROH1SU73,Successful,Zest,9.74,0.56,6.45,0.0,2023-03-10 09:47:00,2023-03-10 10:27:18.293018250,,7,0.12,False,False,1,1
Z2RNO,1JF2K6XY,Cancelled by Merchant,Brine,26.42,1.52,5.95,0.0,2023-03-10 10:03:00,2023-03-10 10:27:38.489520450,Fulfillment Failure,7,0.2,False,False,1,1
V82LZ,LJE70II7,Successful,Salt & Spectacle,73.15,4.21,12.96,0.0,2023-03-10 10:16:00,2023-03-10 10:26:40.195455168,,8,0.2,False,False,1,6
UNUE7,W4MWOCKI,Successful,Crust,13.1,0.75,6.95,5.0,2023-03-10 10:36:00,2023-03-10 10:43:00.000000000,,9,0.2,False,False,1,1
XLSEU,7E8FGIJM,Successful,Aura & Ash,10.81,0.62,3.61,5.0,2023-03-10 10:36:00,2023-03-10 11:10:26.482521840,,5,0.2,False,False,1,1
6KE1Q,4G5V2NVK,Successful,Thistle & Thread,16.22,0.93,7.42,0.0,2023-03-10 10:37:00,2023-03-10 10:47:20.978984610,,10,0.12,False,False,3,1
QBB3X,SEKXY9DW,Successful,Marrow,14.07,0.81,2.11,0.0,2023-03-10 10:47:00,2023-03-10 11:12:26.466754668,,4,0.2,False,False,1,1
DD070,7BKSKI19,Successful,Marrow,22.38,1.29,3.36,0.0,2023-03-10 11:06:00,2023-03-10 11:31:49.584901788,,6,0.2,False,False,1,2
8BYTE,MP7OA09R,Successful,The Copper Kettle,22.68,1.3,3.4,0.0,2023-03-10 11:10:00,2023-03-10 11:28:58.305196938,,6,0.12,False,False,1,3
RMWLM,WEQJXRZI,Successful,Brine,21.05,1.21,5.15,5.0,2023-03-10 11:14:00,2023-03-10 11:21:04.178944086,,8,0.2,False,False,1,1
O485D,R012X3NC,Successful,The Gilded Root,40.38,2.32,9.05,0.0,2023-03-10 11:17:00,2023-03-10 11:37:42.967882230,,7,0.2,False,False,1,5
WGI8Y,JM7W4HXI,Cancelled by Zipline,Marrow,16.81,0.97,2.52,0.0,2023-03-10 11:18:00,2023-03-10 11:42:28.399416078,Item Out of Stock,3,0.2,False,False,1,2
AQ15O,6VKXNMT3,Successful,The Tipsy Artichoke,55.92,3.22,13.38,0.0,2023-03-10 11:21:00,2023-03-10 11:36:59.675938200,,8,0.17,False,False,1,6
JLZFF,90FXV2YR,Cancelled by Zipline,Salt & Spectacle,48.26,2.77,9.23,9.65,2023-03-10 11:29:00,2023-03-10 11:52:30.576798522,Item Out of Stock,9,0.2,False,False,1,5
C6P1L,W2W6PHK0,Successful,Brine,16.9,0.97,4.52,3.38,2023-03-10 11:33:00,2023-03-10 11:50:51.513129660,,8,0.2,False,False,1,1
UDC62,E9EP2WJC,Successful,The Willow Snug,16.13,0.93,7.41,0.0,2023-03-10 11:44:00,2023-03-10 12:14:49.054588188,,6,0.2,False,False,1,2
YCZU8,CMN3DN1G,Successful,Vellum,29.19,1.68,6.37,0.0,2023-03-10 11:49:00,2023-03-10 12:01:11.426855910,,10,0.17,False,False,1,2
1EPXU,A4GJ3TIB,Successful,The Tipsy Artichoke,52.72,3.03,12.9,10.54,2023-03-10 11:57:00,2023-03-10 12:35:36.674572770,,6,0.17,False,False,1,4
QIET4,LZJA09R0,Successful,Obsidian Kitchen,45.91,2.64,9.88,0.0,2023-03-10 12:00:00,2023-03-10 12:14:13.780681788,,9,0.17,False,False,1,3
ZS13C,IKAX11M5,Successful,Obsidian Kitchen,55.11,3.17,11.26,11.02,2023-03-10 12:02:00,2023-03-10 12:21:23.259241716,,8,0.17,False,False,1,5
PYI46,K9N6CXEF,Successful,Noodle Theory,57.74,3.32,8.66,0.0,2023-03-10 12:05:00,2023-03-10 12:31:07.024722714,,6,0.17,False,False,1,4
ZUJV1,5CCK0AKS,Successful,Obsidian Kitchen,58.88,3.39,11.82,0.0,2023-03-10 12:10:00,2023-03-10 12:30:36.267712380,,8,0.17,False,False,1,4
1P0VU,HWM518ZR,Successful,Salt & Spectacle,44.47,2.56,8.66,0.0,2023-03-10 12:10:00,2023-03-10 12:39:58.284253752,,7,0.2,False,False,1,5
F86LT,H78QA4WH,Successful,Marrow,18.77,1.08,4.81,0.0,2023-03-10 12:16:00,2023-03-10 12:32:12.017398062,,5,0.2,False,False,1,1
RV977,PBXEJMAM,Successful,The Willow Snug,20.06,1.15,8.0,0.0,2023-03-10 12:23:00,2023-03-10 13:00:16.440768227,,6,0.2,False,False,1,3
JHJXQ,AD6I8P28,Successful,The Copper Kettle,20.5,1.18,5.07,0.0,2023-03-10 12:42:00,2023-03-10 13:05:46.463388720,,9,0.12,False,False,1,1
96MJ9,QG8OC72J,Successful,The Copper Kettle,14.66,0.84,4.19,0.0,2023-03-10 12:53:00,2023-03-10 13:10:56.020173138,,8,0.12,False,False,1,1
90MB0,0ZDLCCM4,Cancelled by Merchant,The Tipsy Artichoke,51.25,2.95,12.68,10.25,2023-03-10 13:09:00,2023-03-10 13:27:25.145507118,Weather Downtime,8,0.17,False,False,1,4
2NR1P,94RGOI9E,Successful,Obsidian Kitchen,61.52,3.54,12.22,0.0,2023-03-10 13:10:00,2023-03-10 13:19:13.655233512,,10,0.17,False,False,1,6
QPHLI,KSWRZQE5,Successful,Noodle Theory,48.47,2.79,9.26,0.0,2023-03-10 13:32:00,2023-03-10 13:52:48.851666052,,7,0.17,False,False,1,3
NAM14,TPQCMSV1,Successful,Hearthstone House,58.91,3.39,8.84,0.0,2023-03-10 13:32:00,2023-03-10 13:39:00.000000000,,9,0.17,False,False,1,5
YMYK8,W4OCH380,Successful,Aura & Ash,10.03,0.58,1.5,0.0,2023-03-10 13:36:00,2023-03-10 13:50:06.638148330,,8,0.2,False,False,1,2
AM97X,ONJUA7R8,Successful,Kindle & Cane,18.16,1.04,4.71,0.0,2023-03-10 13:37:00,2023-03-10 13:52:55.956523362,,9,0.17,False,False,1,1
RJ5XF,DSB5XOJD,Successful,The Gilded Root,68.88,3.96,13.32,0.0,2023-03-10 13:39:00,2023-03-10 13:51:15.383576784,,8,0.2,False,False,1,5
443KT,SXQ59H5J,Successful,The Gilded Root,51.67,2.97,10.74,10.33,2023-03-10 13:43:00,2023-03-10 14:11:38.770283958,,9,0.2,True,False,1,5
DTBH5,O2K9QUVA,Successful,Hearthstone House,52.69,3.03,7.9,0.0,2023-03-10 13:53:00,2023-03-10 14:23:04.300901334,,8,0.2,True,False,1,6
D20GM,ARL0GLL2,Successful,Aura & Ash,9.03,0.52,3.34,0.0,2023-03-10 14:42:00,2023-03-10 15:00:18.901383978,,10,0.2,False,False,1,1
D2TN2,BSQIZRJ4,Successful,Noodle Theory,71.29,4.1,12.68,0.0,2023-03-10 14:49:00,2023-03-10 15:13:35.967037914,,7,0.17,False,False,1,8
6D3CV,XX5FZHFE,Successful,Vellum,38.34,2.2,5.75,0.0,2023-03-10 15:10:00,2023-03-10 15:22:38.725127484,,8,0.17,False,False,1,4
XQ8VA,1P01LIZ3,Successful,Kindle & Cane,24.59,1.41,5.68,0.0,2023-03-10 15:42:00,2023-03-10 16:01:48.126915522,,8,0.17,False,False,1,1
UJB4H,JFI6D65P,Successful,Marrow,23.48,1.35,5.51,0.0,2023-03-10 15:57:00,2023-03-10 16:11:50.413123812,,6,0.2,False,False,1,1
U43IE,S216K8C9,Successful,Noodle Theory,45.27,2.6,8.78,0.0,2023-03-10 16:10:00,2023-03-10 16:20:30.000000000,,9,0.17,False,False,1,4
EUBFN,9CLUJY44,Successful,Brine,18.2,1.05,2.73,0.0,2023-03-10 16:27:00,2023-03-10 17:03:13.596659658,,7,0.2,False,False,1,2
03O4G,ST02Y90B,Successful,Sage & Stone,8.46,0.49,1.27,0.0,2023-03-10 16:43:00,2023-03-10 17:09:35.121161082,,10,0.2,False,False,1,1
7CZR7,ACMVB9ZX,Successful,Hearthstone House,66.33,3.81,9.95,0.0,2023-03-10 16:45:00,2023-03-10 16:54:29.484341982,,8,0.17,False,False,1,5
Y5DNW,HCXVD2XT,Successful,The Tipsy Artichoke,80.69,4.64,17.09,0.0,2023-03-10 16:45:00,2023-03-10 16:52:58.806087390,,10,0.17,False,False,1,7
U2M6N,KSGV2F8N,Successful,The Copper Kettle,22.72,1.31,5.4,0.0,2023-03-10 16:46:00,2023-03-10 17:03:20.582253222,,8,0.12,False,False,1,3
JCSEX,5VZVXIE8,Successful,Vellum,40.06,2.3,8.0,0.0,2023-03-10 16:51:00,2023-03-10 17:07:58.973973816,,9,0.17,False,False,1,3
GF3BB,OHIU58OE,Successful,Kindle & Cane,21.83,1.26,5.26,5.0,2023-03-10 16:51:00,2023-03-10 17:15:43.920104358,,9,0.17,False,False,1,2
Z1UDB,3BJEH7T3,Successful,Hearthstone House,58.48,3.36,8.77,0.0,2023-03-10 16:52:00,2023-03-10 17:05:54.514759806,,9,0.17,False,False,1,4
ZEBU2,768TQW8D,Cancelled by Zipline,Aura & Ash,8.84,0.51,1.33,0.0,2023-03-10 16:56:00,2023-03-10 17:25:17.805240186,Weather Downtime,8,0.2,False,False,1,1
K99BV,69T77WT8,Successful,Vellum,33.68,1.94,7.04,0.0,2023-03-10 16:58:00,2023-03-10 17:12:45.383665542,,8,0.17,False,False,1,2
WKON8,JK7L9DCP,Successful,Sage & Stone,11.83,0.68,1.77,2.37,2023-03-10 16:59:00,2023-03-10 17:29:09.576197886,,7,0.2,False,False,1,1
LAP1J,SMS4NQK6,Successful,Aura & Ash,12.11,0.7,3.81,5.0,2023-03-10 17:01:00,2023-03-10 17:16:01.105777044,,8,0.2,False,False,1,2
Q9J2H,PDOOVW1C,Successful,Vellum,30.62,1.76,6.58,0.0,2023-03-10 17:03:00,2023-03-10 17:13:40.490587116,,9,0.17,False,False,1,2
4P4JW,M1SJX9A1,Successful,The Tipsy Artichoke,57.18,3.29,13.57,0.0,2023-03-10 17:05:00,2023-03-10 17:18:38.215725252,,8,0.17,False,False,1,5
RPKZG,9QZ6O1RP,Successful,Vellum,29.63,1.7,6.43,5.93,2023-03-10 17:10:00,2023-03-10 17:32:48.491861718,,7,0.17,False,False,1,2
63DHT,UOEY6DRH,Successful,Brine,8.87,0.51,3.32,0.0,2023-03-10 17:12:00,2023-03-10 17:31:37.634364096,,7,0.2,False,True,1,1
2ZL15,BFR05KUU,Successful,Hearthstone House,64.69,3.72,12.69,0.0,2023-03-10 17:12:00,2023-03-10 17:28:52.936344108,,8,0.17,False,False,1,5
U5E51,25WSEVI9,Successful,Noodle Theory,34.15,1.96,5.12,0.0,2023-03-10 17:12:00,2023-03-10 17:26:38.230337106,,5,0.17,False,False,1,4
6VGTV,8E5MFJ3K,Successful,The Tipsy Artichoke,36.6,2.1,10.48,0.0,2023-03-10 17:13:00,2023-03-10 17:28:57.519400848,,10,0.17,False,False,1,4
6ZHH3,3O40A9Z1,Successful,Kindle & Cane,17.81,1.02,4.66,0.0,2023-03-10 17:14:00,2023-03-10 17:25:51.875805846,,7,0.17,False,False,1,1
XFGCA,ZY08M8OS,Successful,Sage & Stone,7.45,0.43,6.11,0.0,2023-03-10 17:20:00,2023-03-10 17:31:42.709323486,,8,0.2,False,False,1,1
2W9ZL,7B3JDELU,Successful,Kindle & Cane,24.34,1.4,5.64,4.87,2023-03-10 17:25:00,2023-03-10 17:52:02.944715652,,6,0.17,False,False,1,2
PKP55,OB70SXUA,Successful,Marrow,18.23,1.05,4.72,5.0,2023-03-10 17:26:00,2023-03-10 17:42:48.917286132,,6,0.2,False,False,1,1
I15CQ,U5RHIDI5,Successful,Aura & Ash,11.75,0.68,1.76,0.0,2023-03-10 17:31:00,2023-03-10 17:41:53.779613058,,8,0.2,False,False,1,1
OCTCL,SQPX8I2T,Successful,Kindle & Cane,25.22,1.45,5.77,0.0,2023-03-10 17:31:00,2023-03-10 17:50:14.455113588,,7,0.17,False,False,1,2
21A6X,SA6S9RCB,Successful,The Willow Snug,20.25,1.16,8.03,4.05,2023-03-10 17:32:00,2023-03-10 17:47:36.086656524,,7,0.2,False,False,1,2
JJ30T,EVAJGY9F,Successful,Aura & Ash,10.65,0.61,3.59,2.13,2023-03-10 17:37:00,2023-03-10 17:49:27.876697980,,8,0.2,False,False,1,1
QFO5Y,FOIJOCVS,Successful,Crust,12.45,0.72,6.86,0.0,2023-03-10 17:38:00,2023-03-10 18:21:04.065237690,,6,0.2,False,False,1,1
6QWVG,NZUQQN61,Successful,Kindle & Cane,24.0,1.38,5.59,0.0,2023-03-10 17:39:00,2023-03-10 17:54:07.499581812,,9,0.17,False,False,1,2
AQS3T,HTY6XNGD,Successful,Vellum,17.57,1.01,4.63,0.0,2023-03-10 17:40:00,2023-03-10 18:03:03.353853972,,10,0.17,False,False,1,1
QPHLI,Y94U1I6X,Successful,Crust,9.18,0.53,6.37,0.0,2023-03-10 17:41:00,2023-03-10 18:38:50.214134958,,6,0.2,False,False,1,1
ZQW6L,LEDZLEKQ,Successful,Marrow,22.05,1.27,5.3,0.0,2023-03-10 17:50:00,2023-03-10 18:17:15.259695534,,4,0.2,False,False,1,2
K1HW6,YGT5A4YL,Successful,Noodle Theory,57.37,3.3,8.61,11.47,2023-03-10 17:51:00,2023-03-10 18:23:04.031227877,,8,0.17,False,False,1,4
E9O2M,H3DR99UP,Successful,The Copper Kettle,16.03,0.92,4.39,0.0,2023-03-10 18:08:00,2023-03-10 18:27:13.587736446,,9,0.12,False,False,1,2
WAPKE,B3A2WQ0G,Successful,The Tipsy Artichoke,36.22,2.08,5.43,0.0,2023-03-10 18:10:00,2023-03-10 18:23:58.561142010,,8,0.17,False,False,1,4
Y9X8S,4TIVSUP6,Successful,Brine,22.44,1.29,5.36,5.0,2023-03-10 18:11:00,2023-03-10 18:28:30.784613802,,10,0.2,False,False,1,1
94SGF,50KWD0LB,Successful,Obsidian Kitchen,45.72,2.63,6.86,0.0,2023-03-10 18:12:00,2023-03-10 18:27:02.348163942,,9,0.17,False,False,3,4
6IAQI,3B4C3208,Successful,The Copper Kettle,19.46,1.12,4.91,0.0,2023-03-10 18:14:00,2023-03-10 18:24:25.712974752,,9,0.12,False,False,1,2
HY3M2,SW96CGOW,Successful,Aura & Ash,10.29,0.59,3.53,0.0,2023-03-10 18:16:00,2023-03-10 18:40:56.512619028,,6,0.2,False,False,1,1
KNBZ9,5EZ2A5I8,Successful,The Willow Snug,19.35,1.11,7.89,5.0,2023-03-10 18:17:00,2023-03-10 18:27:30.000000000,,6,0.2,False,False,1,1
CNKFH,BKJ7DW3Z,Successful,Salt & Spectacle,44.75,2.57,8.7,0.0,2023-03-10 18:17:00,2023-03-10 18:33:30.459954090,,10,0.2,False,False,1,4
EFJAW,GCPLAVAJ,Cancelled by Zipline,Marrow,19.67,1.13,4.94,0.0,2023-03-10 18:19:00,2023-03-10 18:40:27.131307810,Merchant Not Accepting Orders,5,0.2,False,False,1,1
7GDE7,08B1J8CI,Successful,Obsidian Kitchen,49.01,2.82,7.35,9.8,2023-03-10 18:21:00,2023-03-10 18:30:47.723883120,,8,0.17,False,False,1,3
I3AL6,DL2ANPS4,Successful,Aura & Ash,13.31,0.77,3.99,0.0,2023-03-10 18:28:00,2023-03-10 18:50:27.173013186,,6,0.2,False,False,1,1
EJCIL,IMQPMK5I,Successful,Marrow,20.85,1.2,3.13,0.0,2023-03-10 18:30:00,2023-03-10 18:44:47.972409828,,3,0.2,False,False,1,1
EJT1W,NKBJBIQK,Successful,Brine,30.27,1.74,6.53,5.0,2023-03-10 18:33:00,2023-03-10 18:46:24.668171706,,9,0.2,False,False,1,2
B537Q,3X4L98Z7,Cancelled by Zipline,Obsidian Kitchen,40.5,2.33,6.08,0.0,2023-03-10 18:36:00,2023-03-10 18:59:39.735519630,Item Out of Stock,8,0.17,False,False,1,5
D5GLQ,UCF6WXQG,Successful,Crust,9.4,0.54,1.41,0.0,2023-03-10 18:37:00,2023-03-10 18:44:00.000000000,,10,0.2,False,False,2,1
